"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"S";"M";"erik15@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"5-10 Km.";"Centro";37;0.24680851063829787;0.7531914893617021;"0"
"S";"F";"tasha17@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"0";2;"1-2 Km.";"Norte";59;0.16666666666666666;0.8333333333333334;"0"
"S";"M";"connor23@mineriadedatos.com.ar";70000;5;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";69;0.0;1.0;"0"
"S";"M";"jay13@mineriadedatos.com.ar";120000;0;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"10+ Km.";"Sur";41;0.5776173285198556;0.4223826714801444;"1"
"C";"F";"ariana21@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";2;"0-1 Km.";"Sur";71;0.36666666666666664;0.6333333333333333;"0"
"S";"F";"riley19@mineriadedatos.com.ar";30000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"2-5 Km.";"Centro";50;0.0;1.0;"0"
"C";"F";"bailey33@mineriadedatos.com.ar";100000;5;"Estudios universitarios (en curso)";"Profesional";"1";1;"2-5 Km.";"Norte";48;0.0;1.0;"0"
"S";"F";"kayla36@mineriadedatos.com.ar";50000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";39;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"kaylee27@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"0-1 Km.";"Norte";51;1.0;0.0;"1"
"S";"M";"randall7@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";47;0.045454545454545456;0.9545454545454546;"0"
"C";"M";"alberto20@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";39;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"hannah8@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";37;0.5;0.5;"1"
"C";"F";"megan11@mineriadedatos.com.ar";80000;3;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";44;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"william22@mineriadedatos.com.ar";60000;4;"Licenciatura";"Obrero especializado";"1";2;"2-5 Km.";"Norte";48;0.6153846153846154;0.38461538461538464;"1"
"S";"M";"adrian2@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"0";4;"10+ Km.";"Sur";43;0.6451612903225806;0.3548387096774194;"1"
"S";"M";"bob6@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";4;"10+ Km.";"Sur";42;0.5776173285198556;0.4223826714801444;"1"
"S";"M";"bryant20@mineriadedatos.com.ar";20000;0;"Estudios universitarios (en curso)";"Obrero";"0";0;"0-1 Km.";"Sur";36;1.0;0.0;"1"
"C";"M";"joseph25@mineriadedatos.com.ar";50000;0;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Norte";39;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"linda18@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";40;0.8823529411764706;0.11764705882352941;"1"
"S";"F";"kristen8@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria";"Obrero";"1";0;"0-1 Km.";"Centro";49;0.3333333333333333;0.6666666666666666;"0"
"C";"M";"jose65@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"0";2;"0-1 Km.";"Norte";59;0.0;1.0;"0"
"S";"M";"ramon10@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Centro";42;0.9166666666666666;0.08333333333333333;"1"
"S";"F";"jasmine49@mineriadedatos.com.ar";30000;4;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Norte";63;0.16666666666666666;0.8333333333333334;"0"
"S";"M";"justin17@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"C";"M";"jorge4@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.0;1.0;"0"
"C";"M";"hunter60@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";52;0.7297297297297297;0.2702702702702703;"1"
"C";"M";"randy5@mineriadedatos.com.ar";30000;3;"Estudios universitarios (en curso)";"Administrativo";"0";2;"1-2 Km.";"Sur";63;1.0;0.0;"1"
"C";"F";"gabriella6@mineriadedatos.com.ar";40000;1;"Estudios de postgrado";"Obrero especializado";"1";1;"1-2 Km.";"Norte";81;0.05263157894736842;0.9473684210526315;"0"
"C";"F";"chloe16@mineriadedatos.com.ar";100000;4;"Licenciatura";"Gesti�n";"1";4;"0-1 Km.";"Norte";47;0.0;1.0;"0"
"S";"M";"thomas17@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Gesti�n";"1";2;"10+ Km.";"Norte";71;1.0;0.0;"1"
"S";"M";"jermaine4@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"0";0;"1-2 Km.";"Centro";46;0.5;0.5;"1"
"C";"F";"brittany14@mineriadedatos.com.ar";70000;2;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";41;0.9375;0.0625;"1"
"C";"F";"zoe0@mineriadedatos.com.ar";70000;4;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Norte";62;0.16363636363636364;0.8363636363636363;"0"
"S";"M";"jason11@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";57;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"bobby9@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";2;"0-1 Km.";"Centro";46;0.0;1.0;"0"
"S";"F";"mackenzie21@mineriadedatos.com.ar";70000;5;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";44;0.016666666666666666;0.9833333333333333;"0"
"C";"F";"morgan49@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";46;0.25;0.75;"0"
"S";"F";"diana1@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";40;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"roy6@mineriadedatos.com.ar";10000;1;"Licenciatura";"Obrero";"1";0;"0-1 Km.";"Centro";51;0.18181818181818182;0.8181818181818182;"0"
"S";"M";"ronnie15@mineriadedatos.com.ar";60000;0;"Licenciatura";"Profesional";"0";3;"2-5 Km.";"Sur";37;0.0;1.0;"0"
"S";"F";"misty8@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";42;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"maria27@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";56;0.3877118644067797;0.6122881355932204;"0"
"C";"M";"alvin12@mineriadedatos.com.ar";30000;4;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.8701298701298701;0.12987012987012986;"1"
"C";"M";"edwin37@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Centro";79;0.0;1.0;"0"
"C";"M";"alvin5@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"0";0;"0-1 Km.";"Centro";42;0.9545454545454546;0.045454545454545456;"1"
"S";"M";"logan41@mineriadedatos.com.ar";60000;5;"Licenciatura";"Profesional";"1";1;"2-5 Km.";"Norte";54;0.0;1.0;"0"
"C";"F";"michelle16@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";63;0.8571428571428571;0.14285714285714285;"1"
"S";"F";"natalie47@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";45;0.2;0.8;"0"
"C";"M";"austin8@mineriadedatos.com.ar";50000;2;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";44;0.9038461538461539;0.09615384615384616;"1"
"S";"M";"marcus75@mineriadedatos.com.ar";100000;1;"Estudios universitarios (en curso)";"Profesional";"0";3;"1-2 Km.";"Norte";51;0.0;1.0;"0"
"C";"M";"thomas79@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"0-1 Km.";"Norte";59;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"jon24@mineriadedatos.com.ar";90000;2;"Licenciatura";"Profesional";"1";0;"1-2 Km.";"Sur";47;1.0;0.0;"1"
"C";"M";"timothy14@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";51;0.7297297297297297;0.2702702702702703;"1"
"S";"F";"hailey40@mineriadedatos.com.ar";30000;4;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Centro";35;0.7878787878787878;0.21212121212121213;"1"
"C";"M";"patrick9@mineriadedatos.com.ar";130000;1;"Estudios de postgrado";"Gesti�n";"1";4;"0-1 Km.";"Norte";48;0.20689655172413793;0.7931034482758621;"0"
"C";"F";"jan14@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Norte";57;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"ashley40@mineriadedatos.com.ar";50000;1;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";42;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"lucas85@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";52;0.6097560975609756;0.3902439024390244;"1"
"C";"M";"damien14@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria";"Obrero";"1";1;"0-1 Km.";"Centro";50;0.7567567567567568;0.24324324324324326;"1"
"C";"F";"bailey43@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"0-1 Km.";"Norte";55;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"joel18@mineriadedatos.com.ar";30000;3;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";62;0.6190476190476191;0.38095238095238093;"1"
"C";"M";"connor45@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";57;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"robert37@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";66;0.11428571428571428;0.8857142857142857;"0"
"C";"M";"miguel5@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";54;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"kayla14@mineriadedatos.com.ar";40000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";39;0.05263157894736842;0.9473684210526315;"0"
"C";"M";"terrance1@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"1";1;"0-1 Km.";"Centro";53;0.7567567567567568;0.24324324324324326;"1"
"C";"F";"sheena2@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";66;0.11428571428571428;0.8857142857142857;"0"
"C";"F";"emma62@mineriadedatos.com.ar";50000;1;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Norte";42;0.42857142857142855;0.5714285714285714;"0"
"C";"F";"jaclyn12@mineriadedatos.com.ar";30000;3;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";63;0.0;1.0;"0"
"S";"M";"gavin19@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";38;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"shannon15@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";53;0.24680851063829787;0.7531914893617021;"0"
"S";"M";"philip20@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";2;"10+ Km.";"Sur";37;0.8;0.2;"1"
"S";"M";"javier13@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Centro";60;0.08333333333333333;0.9166666666666666;"0"
"C";"F";"abigail19@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";56;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"colleen25@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"0";2;"5-10 Km.";"Sur";75;0.0;1.0;"0"
"S";"F";"savannah11@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Norte";46;0.0;1.0;"0"
"C";"F";"lindsey2@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";61;0.5555555555555556;0.4444444444444444;"1"
"S";"F";"anna25@mineriadedatos.com.ar";60000;2;"Licenciatura";"Obrero especializado";"0";0;"0-1 Km.";"Norte";45;0.8333333333333334;0.16666666666666666;"1"
"C";"M";"gerald11@mineriadedatos.com.ar";70000;5;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";45;0.016666666666666666;0.9833333333333333;"0"
"S";"M";"micheal15@mineriadedatos.com.ar";20000;1;"Educaci�n secundaria";"Obrero";"1";1;"2-5 Km.";"Centro";46;0.24680851063829787;0.7531914893617021;"0"
"C";"M";"alejandro33@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";51;0.22058823529411764;0.7794117647058824;"0"
"C";"F";"monique6@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";1;"0-1 Km.";"Sur";59;1.0;0.0;"1"
"C";"F";"zoe6@mineriadedatos.com.ar";40000;3;"Educaci�n secundaria";"Obrero especializado";"1";2;"2-5 Km.";"Norte";51;0.29310344827586204;0.7068965517241379;"0"
"S";"F";"jennifer89@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";35;0.15151515151515152;0.8484848484848485;"0"
"C";"M";"gabriel8@mineriadedatos.com.ar";60000;5;"Licenciatura";"Obrero especializado";"1";3;"10+ Km.";"Norte";48;0.0;1.0;"0"
"C";"F";"tabitha25@mineriadedatos.com.ar";130000;3;"Estudios universitarios (en curso)";"Profesional";"1";3;"0-1 Km.";"Centro";57;1.0;0.0;"1"
"C";"M";"theodore15@mineriadedatos.com.ar";130000;3;"Estudios universitarios (en curso)";"Profesional";"1";3;"0-1 Km.";"Centro";58;1.0;0.0;"1"
"C";"M";"nathan68@mineriadedatos.com.ar";40000;1;"Estudios de postgrado";"Obrero especializado";"1";1;"1-2 Km.";"Norte";82;0.05263157894736842;0.9473684210526315;"0"
"S";"F";"sara28@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"5-10 Km.";"Norte";35;0.20754716981132076;0.7924528301886793;"0"
"S";"M";"miguel28@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";2;"5-10 Km.";"Sur";36;1.0;0.0;"1"
"S";"M";"pedro20@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";64;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"rachel2@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";36;0.0;1.0;"0"
"S";"F";"lori9@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";2;"0-1 Km.";"Sur";49;1.0;0.0;"1"
"C";"M";"alberto10@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";47;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"jackson7@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";61;1.0;0.0;"1"
"S";"M";"craig18@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";51;0.0;1.0;"0"
"S";"F";"deanna44@mineriadedatos.com.ar";10000;1;"Estudios de postgrado";"Obrero";"1";0;"0-1 Km.";"Centro";50;0.0;1.0;"0"
"S";"F";"kathleen8@mineriadedatos.com.ar";100000;4;"Licenciatura";"Gesti�n";"1";1;"10+ Km.";"Sur";54;0.0;1.0;"0"
"C";"M";"lawrence17@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";67;0.0;1.0;"0"
"C";"F";"gabrielle18@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria";"Obrero";"0";2;"0-1 Km.";"Norte";60;0.5;0.5;"1"
"S";"F";"jessica13@mineriadedatos.com.ar";50000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";41;0.12727272727272726;0.8727272727272727;"0"
"C";"M";"lucas91@mineriadedatos.com.ar";70000;4;"Licenciatura";"Gesti�n";"1";1;"10+ Km.";"Norte";66;1.0;0.0;"1"
"S";"F";"janelle1@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"amber7@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"0-1 Km.";"Centro";37;0.15;0.85;"0"
"C";"F";"elizabeth44@mineriadedatos.com.ar";70000;5;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";67;0.043478260869565216;0.9565217391304348;"0"
"S";"M";"barry15@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"0";1;"2-5 Km.";"Norte";62;0.8333333333333334;0.16666666666666666;"1"
"C";"F";"arianna5@mineriadedatos.com.ar";70000;4;"Estudios universitarios (en curso)";"Profesional";"1";1;"1-2 Km.";"Norte";62;0.0;1.0;"0"
"C";"F";"abigail55@mineriadedatos.com.ar";60000;4;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";54;0.05555555555555555;0.9444444444444444;"0"
"S";"F";"christy5@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"1";2;"1-2 Km.";"Norte";59;0.16666666666666666;0.8333333333333334;"0"
"C";"M";"robert33@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";63;0.6666666666666666;0.3333333333333333;"1"
"S";"M";"peter23@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";38;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"audrey15@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";1;"1-2 Km.";"Norte";59;0.6666666666666666;0.3333333333333333;"1"
"S";"M";"isaac12@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";3;"10+ Km.";"Norte";61;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"autumn20@mineriadedatos.com.ar";70000;5;"Estudios universitarios (en curso)";"Obrero especializado";"1";3;"10+ Km.";"Sur";53;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"brittany6@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"0-1 Km.";"Norte";57;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"hunter53@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";58;0.3877118644067797;0.6122881355932204;"0"
"C";"M";"micheal10@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";32;0.20754716981132076;0.7924528301886793;"0"
"S";"M";"ramon18@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";47;0.045454545454545456;0.9545454545454546;"0"
"S";"F";"heidi24@mineriadedatos.com.ar";130000;1;"Estudios de postgrado";"Gesti�n";"0";2;"0-1 Km.";"Norte";45;0.20689655172413793;0.7931034482758621;"0"
"S";"F";"carly19@mineriadedatos.com.ar";100000;1;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Sur";53;0.0;1.0;"0"
"C";"M";"marc8@mineriadedatos.com.ar";160000;5;"Educaci�n secundaria (en curso)";"Gesti�n";"0";4;"10+ Km.";"Sur";41;0.016666666666666666;0.9833333333333333;"0"
"C";"F";"toni11@mineriadedatos.com.ar";60000;0;"Licenciatura";"Profesional";"1";4;"10+ Km.";"Sur";37;0.0;1.0;"0"
"S";"F";"lacey15@mineriadedatos.com.ar";130000;0;"Estudios de postgrado";"Gesti�n";"0";3;"0-1 Km.";"Sur";55;0.75;0.25;"1"
"S";"F";"lisa23@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"5-10 Km.";"Centro";38;0.24680851063829787;0.7531914893617021;"0"
"C";"M";"kevin52@mineriadedatos.com.ar";60000;1;"Licenciatura";"Profesional";"1";1;"2-5 Km.";"Norte";55;0.5625;0.4375;"1"
"S";"F";"chloe72@mineriadedatos.com.ar";30000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";56;0.0;1.0;"0"
"S";"F";"kari41@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"0";2;"10+ Km.";"Sur";36;0.8;0.2;"1"
"S";"M";"gerald35@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Centro";53;0.7567567567567568;0.24324324324324326;"1"
"C";"M";"antonio0@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";57;0.6666666666666666;0.3333333333333333;"1"
"S";"F";"stacey12@mineriadedatos.com.ar";30000;3;"Estudios universitarios (en curso)";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.7878787878787878;0.21212121212121213;"1"
"S";"M";"edwin43@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Profesional";"0";2;"5-10 Km.";"Sur";56;0.5776173285198556;0.4223826714801444;"1"
"C";"F";"lacey4@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"10+ Km.";"Sur";43;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"susan15@mineriadedatos.com.ar";10000;1;"Licenciatura";"Obrero";"0";0;"0-1 Km.";"Centro";55;0.0;1.0;"0"
"S";"M";"dalton30@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";36;0.15151515151515152;0.8484848484848485;"0"
"C";"M";"terrence12@mineriadedatos.com.ar";30000;3;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";63;0.0;1.0;"0"
"C";"M";"jose44@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Norte";43;0.8333333333333334;0.16666666666666666;"1"
"S";"F";"grace38@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"C";"F";"jasmine23@mineriadedatos.com.ar";40000;1;"Estudios de postgrado";"Obrero especializado";"1";1;"0-1 Km.";"Norte";82;0.2926829268292683;0.7073170731707317;"0"
"C";"F";"victoria59@mineriadedatos.com.ar";50000;1;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";42;0.9038461538461539;0.09615384615384616;"1"
"C";"F";"daisy4@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";0;"1-2 Km.";"Centro";43;0.9166666666666666;0.08333333333333333;"1"
"S";"F";"alyssa15@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"C";"M";"shawn3@mineriadedatos.com.ar";150000;3;"Licenciatura";"Gesti�n";"1";3;"10+ Km.";"Centro";59;0.034482758620689655;0.9655172413793104;"0"
"C";"M";"jonathan54@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";52;0.6097560975609756;0.3902439024390244;"1"
"C";"M";"ryan49@mineriadedatos.com.ar";50000;2;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";79;0.0;1.0;"0"
"S";"F";"kristen17@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";56;0.5776173285198556;0.4223826714801444;"1"
"S";"M";"angel21@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";40;0.4;0.6;"0"
