"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"C";"F";"sharon9@mineriadedatos.com.ar";"20000";"1";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"52";"0.5";"0.5";"1"
"C";"M";"jarrod5@mineriadedatos.com.ar";"120000";"4";"Licenciatura";"Gesti�n";"1";"1";"10+ Km.";"Centro";"66";"1.0";"0.0";"1"
"C";"M";"jack33@mineriadedatos.com.ar";"70000";"4";"Estudios de postgrado";"Profesional";"1";"0";"2-5 Km.";"Norte";"43";"0.9375";"0.0625";"1"
"S";"M";"jaime46@mineriadedatos.com.ar";"80000";"2";"Estudios de postgrado";"Profesional";"0";"0";"0-1 Km.";"Norte";"54";"0.9285714285714286";"0.07142857142857142";"1"
"C";"M";"thomas35@mineriadedatos.com.ar";"50000";"2";"Licenciatura";"Obrero especializado";"1";"0";"2-5 Km.";"Norte";"44";"0.9038461538461539";"0.09615384615384616";"1"
"C";"M";"dylan53@mineriadedatos.com.ar";"60000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"2";"2-5 Km.";"Norte";"62";"1.0";"0.0";"1"
"S";"M";"jeffery12@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"3";"10+ Km.";"Sur";"41";"0.5776173285198556";"0.4223826714801444";"1"
"S";"M";"eddie21@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"0";"1";"1-2 Km.";"Centro";"45";"0.5";"0.5";"1"
"C";"F";"marie37@mineriadedatos.com.ar";"30000";"3";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"52";"0.8701298701298701";"0.12987012987012986";"1"
"S";"M";"geoffrey3@mineriadedatos.com.ar";"60000";"0";"Estudios universitarios (en curso)";"Profesional";"0";"2";"1-2 Km.";"Norte";"39";"1.0";"0.0";"1"
"S";"F";"kendra8@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"47";"0.8701298701298701";"0.12987012987012986";"1"
"C";"M";"sebastian2@mineriadedatos.com.ar";"80000";"4";"Estudios universitarios (en curso)";"Profesional";"1";"1";"10+ Km.";"Centro";"59";"1.0";"0.0";"1"
"S";"M";"rafael7@mineriadedatos.com.ar";"40000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"0";"1-2 Km.";"Centro";"40";"0.9166666666666666";"0.08333333333333333";"1"
"S";"F";"makayla7@mineriadedatos.com.ar";"60000";"0";"Estudios universitarios (en curso)";"Profesional";"0";"2";"1-2 Km.";"Norte";"37";"0.5";"0.5";"1"
"C";"M";"shane5@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"49";"0.6666666666666666";"0.3333333333333333";"1"
"S";"M";"raymond19@mineriadedatos.com.ar";"30000";"0";"Educaci�n secundaria";"Obrero";"1";"1";"2-5 Km.";"Centro";"41";"0.5984990619136961";"0.40150093808630394";"1"
"C";"F";"lisa6@mineriadedatos.com.ar";"90000";"0";"Licenciatura";"Profesional";"0";"3";"10+ Km.";"Sur";"40";"0.6451612903225806";"0.3548387096774194";"1"
"S";"F";"teresa1@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"1";"0";"1-2 Km.";"Centro";"52";"0.5";"0.5";"1"
"S";"F";"jacqueline23@mineriadedatos.com.ar";"10000";"2";"Educaci�n secundaria";"Obrero";"1";"1";"0-1 Km.";"Centro";"45";"0.76";"0.24";"1"
"S";"M";"julian9@mineriadedatos.com.ar";"40000";"0";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Norte";"38";"1.0";"0.0";"1"
"S";"M";"peter9@mineriadedatos.com.ar";"20000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Sur";"33";"1.0";"0.0";"1"
"C";"M";"elijah8@mineriadedatos.com.ar";"70000";"3";"Estudios de postgrado";"Profesional";"0";"0";"0-1 Km.";"Norte";"42";"0.9285714285714286";"0.07142857142857142";"1"
"S";"F";"jaime2@mineriadedatos.com.ar";"20000";"2";"Estudios universitarios (en curso)";"Obrero";"0";"1";"2-5 Km.";"Centro";"61";"0.7567567567567568";"0.24324324324324326";"1"
"S";"M";"evan25@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"2";"10+ Km.";"Sur";"39";"0.5776173285198556";"0.4223826714801444";"1"
"S";"F";"cristina0@mineriadedatos.com.ar";"70000";"0";"Estudios universitarios (en curso)";"Profesional";"1";"2";"5-10 Km.";"Norte";"40";"0.8823529411764706";"0.11764705882352941";"1"
"S";"F";"yolanda8@mineriadedatos.com.ar";"70000";"0";"Estudios universitarios (en curso)";"Profesional";"0";"2";"0-1 Km.";"Norte";"40";"0.7142857142857143";"0.2857142857142857";"1"
"C";"M";"mason37@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"2-5 Km.";"Norte";"52";"0.7297297297297297";"0.2702702702702703";"1"
"S";"F";"morgan57@mineriadedatos.com.ar";"60000";"1";"Licenciatura";"Profesional";"1";"1";"2-5 Km.";"Norte";"54";"0.5625";"0.4375";"1"
"S";"M";"lance20@mineriadedatos.com.ar";"10000";"0";"Estudios universitarios (en curso)";"Obrero";"0";"1";"0-1 Km.";"Sur";"33";"1.0";"0.0";"1"
"C";"M";"andres14@mineriadedatos.com.ar";"90000";"4";"Educaci�n secundaria";"Gesti�n";"1";"3";"5-10 Km.";"Centro";"64";"0.5555555555555556";"0.4444444444444444";"1"
"C";"F";"kari6@mineriadedatos.com.ar";"30000";"3";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"52";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"mohamed0@mineriadedatos.com.ar";"40000";"3";"Estudios universitarios (en curso)";"Administrativo";"1";"2";"1-2 Km.";"Norte";"38";"1.0";"0.0";"1"
"S";"F";"casey0@mineriadedatos.com.ar";"30000";"4";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"50";"0.8701298701298701";"0.12987012987012986";"1"
"S";"F";"ashley37@mineriadedatos.com.ar";"90000";"1";"Licenciatura";"Profesional";"1";"1";"2-5 Km.";"Sur";"53";"1.0";"0.0";"1"
"S";"M";"jamie41@mineriadedatos.com.ar";"10000";"3";"Estudios universitarios (en curso)";"Obrero";"0";"2";"0-1 Km.";"Centro";"61";"1.0";"0.0";"1"
"S";"F";"adrienne0@mineriadedatos.com.ar";"80000";"0";"Licenciatura";"Profesional";"1";"2";"10+ Km.";"Sur";"38";"0.8";"0.2";"1"
"C";"M";"jesse2@mineriadedatos.com.ar";"70000";"1";"Estudios de postgrado";"Profesional";"1";"0";"2-5 Km.";"Norte";"40";"0.9375";"0.0625";"1"
"S";"F";"misty17@mineriadedatos.com.ar";"70000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"56";"0.75";"0.25";"1"
"S";"F";"sydney89@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"0";"0";"0-1 Km.";"Centro";"52";"0.5";"0.5";"1"
"S";"F";"julie17@mineriadedatos.com.ar";"30000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Centro";"47";"0.7878787878787878";"0.21212121212121213";"1"
"C";"M";"troy3@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"48";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"kathleen3@mineriadedatos.com.ar";"100000";"1";"Estudios de postgrado";"Gesti�n";"1";"0";"2-5 Km.";"Sur";"43";"1.0";"0.0";"1"
"C";"F";"lindsay18@mineriadedatos.com.ar";"160000";"3";"Licenciatura";"Gesti�n";"1";"4";"5-10 Km.";"Centro";"67";"1.0";"0.0";"1"
"C";"F";"brianna65@mineriadedatos.com.ar";"120000";"1";"Estudios de postgrado";"Gesti�n";"1";"4";"2-5 Km.";"Norte";"78";"1.0";"0.0";"1"
"S";"F";"kristi0@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Administrativo";"0";"0";"0-1 Km.";"Centro";"45";"0.8701298701298701";"0.12987012987012986";"1"
"C";"F";"allison8@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"55";"0.6097560975609756";"0.3902439024390244";"1"
"S";"F";"meredith5@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"1";"0";"2-5 Km.";"Centro";"45";"0.5";"0.5";"1"
"C";"F";"kaitlyn24@mineriadedatos.com.ar";"40000";"3";"Estudios universitarios (en curso)";"Profesional";"0";"2";"1-2 Km.";"Norte";"60";"1.0";"0.0";"1"
"C";"F";"carol17@mineriadedatos.com.ar";"130000";"2";"Estudios de postgrado";"Gesti�n";"1";"3";"2-5 Km.";"Norte";"75";"1.0";"0.0";"1"
"S";"F";"jasmine5@mineriadedatos.com.ar";"70000";"5";"Estudios de postgrado";"Profesional";"1";"0";"2-5 Km.";"Norte";"43";"0.9375";"0.0625";"1"
"C";"F";"joanna2@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"50";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"kaitlyn63@mineriadedatos.com.ar";"60000";"4";"Licenciatura";"Profesional";"1";"0";"2-5 Km.";"Norte";"53";"1.0";"0.0";"1"
"S";"F";"candice11@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"1";"1";"5-10 Km.";"Sur";"47";"1.0";"0.0";"1"
"S";"F";"bethany0@mineriadedatos.com.ar";"80000";"2";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Sur";"57";"0.5776173285198556";"0.4223826714801444";"1"
"S";"F";"jennifer95@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Norte";"44";"1.0";"0.0";"1"
"C";"M";"arthur4@mineriadedatos.com.ar";"70000";"2";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Sur";"57";"0.5776173285198556";"0.4223826714801444";"1"
"C";"F";"melinda2@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"70";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"shawna14@mineriadedatos.com.ar";"90000";"1";"Estudios de postgrado";"Gesti�n";"1";"0";"0-1 Km.";"Sur";"43";"0.9655172413793104";"0.034482758620689655";"1"
"C";"F";"virginia18@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"44";"0.8701298701298701";"0.12987012987012986";"1"
"S";"F";"savannah4@mineriadedatos.com.ar";"30000";"0";"Educaci�n secundaria";"Obrero";"1";"1";"2-5 Km.";"Centro";"41";"0.5984990619136961";"0.40150093808630394";"1"
"C";"M";"harold9@mineriadedatos.com.ar";"20000";"0";"Licenciatura";"Administrativo";"0";"0";"0-1 Km.";"Sur";"33";"0.7647058823529411";"0.23529411764705882";"1"
"S";"M";"derek4@mineriadedatos.com.ar";"20000";"2";"Educaci�n secundaria";"Obrero";"1";"0";"0-1 Km.";"Centro";"47";"1.0";"0.0";"1"
"C";"F";"sydney34@mineriadedatos.com.ar";"70000";"3";"Estudios de postgrado";"Gesti�n";"1";"2";"5-10 Km.";"Norte";"59";"0.7333333333333333";"0.26666666666666666";"1"
"C";"F";"kate11@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"2-5 Km.";"Centro";"44";"0.9545454545454546";"0.045454545454545456";"1"
"S";"M";"reginald4@mineriadedatos.com.ar";"30000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"2";"0-1 Km.";"Centro";"47";"0.5";"0.5";"1"
"C";"F";"misty13@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"1";"0";"1-2 Km.";"Centro";"52";"0.5714285714285714";"0.42857142857142855";"1"
"C";"F";"audrey12@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"49";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"carolyn13@mineriadedatos.com.ar";"60000";"2";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Sur";"45";"0.9655172413793104";"0.034482758620689655";"1"
"S";"F";"tara15@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"1";"1";"2-5 Km.";"Centro";"44";"0.5";"0.5";"1"
"C";"F";"mindy10@mineriadedatos.com.ar";"10000";"2";"Estudios universitarios (en curso)";"Obrero";"1";"1";"2-5 Km.";"Centro";"58";"0.5714285714285714";"0.42857142857142855";"1"
"S";"F";"brandy11@mineriadedatos.com.ar";"130000";"1";"Estudios de postgrado";"Gesti�n";"0";"1";"2-5 Km.";"Sur";"43";"1.0";"0.0";"1"
"C";"M";"richard73@mineriadedatos.com.ar";"80000";"3";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"43";"0.9285714285714286";"0.07142857142857142";"1"
"S";"F";"renee5@mineriadedatos.com.ar";"10000";"3";"Educaci�n secundaria (en curso)";"Obrero";"1";"1";"0-1 Km.";"Centro";"45";"0.76";"0.24";"1"
"C";"F";"hailey13@mineriadedatos.com.ar";"30000";"1";"Educaci�n secundaria";"Administrativo";"1";"1";"2-5 Km.";"Norte";"58";"1.0";"0.0";"1"
"S";"M";"lawrence1@mineriadedatos.com.ar";"40000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"1-2 Km.";"Norte";"54";"1.0";"0.0";"1"
"C";"F";"kathryn3@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"45";"0.6666666666666666";"0.3333333333333333";"1"
"C";"M";"jesse33@mineriadedatos.com.ar";"70000";"5";"Licenciatura";"Gesti�n";"1";"4";"2-5 Km.";"Norte";"66";"0.5";"0.5";"1"
"S";"F";"monique17@mineriadedatos.com.ar";"40000";"3";"Educaci�n secundaria (en curso)";"Administrativo";"1";"2";"5-10 Km.";"Sur";"58";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"jill30@mineriadedatos.com.ar";"90000";"2";"Licenciatura";"Profesional";"1";"0";"2-5 Km.";"Sur";"45";"1.0";"0.0";"1"
"C";"M";"neil18@mineriadedatos.com.ar";"40000";"2";"Licenciatura";"Gesti�n";"1";"1";"0-1 Km.";"Sur";"59";"1.0";"0.0";"1"
"C";"F";"tasha6@mineriadedatos.com.ar";"20000";"2";"Estudios universitarios (en curso)";"Obrero";"1";"0";"0-1 Km.";"Centro";"70";"1.0";"0.0";"1"
"C";"M";"john42@mineriadedatos.com.ar";"70000";"3";"Estudios universitarios (en curso)";"Profesional";"1";"1";"5-10 Km.";"Norte";"56";"1.0";"0.0";"1"
"C";"M";"seth25@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Obrero especializado";"1";"0";"1-2 Km.";"Norte";"46";"0.9285714285714286";"0.07142857142857142";"1"
"S";"F";"stacy7@mineriadedatos.com.ar";"60000";"2";"Estudios universitarios (en curso)";"Profesional";"0";"2";"2-5 Km.";"Norte";"63";"0.8571428571428571";"0.14285714285714285";"1"
"C";"M";"frederick13@mineriadedatos.com.ar";"30000";"3";"Educaci�n secundaria";"Obrero especializado";"1";"2";"5-10 Km.";"Sur";"61";"0.6190476190476191";"0.38095238095238093";"1"
"C";"F";"april5@mineriadedatos.com.ar";"80000";"4";"Estudios de postgrado";"Gesti�n";"1";"2";"1-2 Km.";"Norte";"77";"1.0";"0.0";"1"
"S";"F";"cara3@mineriadedatos.com.ar";"70000";"3";"Estudios universitarios (en curso)";"Profesional";"0";"2";"0-1 Km.";"Norte";"56";"0.7142857142857143";"0.2857142857142857";"1"
"S";"F";"teresa20@mineriadedatos.com.ar";"20000";"0";"Estudios universitarios (en curso)";"Obrero";"0";"1";"2-5 Km.";"Centro";"44";"0.5";"0.5";"1"
"C";"M";"alejandro10@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"72";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"stefanie16@mineriadedatos.com.ar";"20000";"2";"Estudios universitarios (en curso)";"Obrero";"0";"1";"2-5 Km.";"Centro";"61";"0.7567567567567568";"0.24324324324324326";"1"
"C";"F";"sheila11@mineriadedatos.com.ar";"110000";"1";"Licenciatura";"Gesti�n";"1";"3";"2-5 Km.";"Norte";"51";"0.8888888888888888";"0.1111111111111111";"1"
"S";"M";"clayton2@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Sur";"48";"1.0";"0.0";"1"
"C";"F";"carla22@mineriadedatos.com.ar";"40000";"2";"Licenciatura";"Gesti�n";"1";"1";"0-1 Km.";"Sur";"59";"1.0";"0.0";"1"
"S";"M";"alan26@mineriadedatos.com.ar";"40000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"0";"1-2 Km.";"Centro";"43";"0.9166666666666666";"0.08333333333333333";"1"
"S";"F";"autumn19@mineriadedatos.com.ar";"70000";"5";"Educaci�n secundaria";"Profesional";"1";"2";"10+ Km.";"Centro";"67";"1.0";"0.0";"1"
"C";"M";"andres7@mineriadedatos.com.ar";"50000";"0";"Estudios de postgrado";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"43";"0.8701298701298701";"0.12987012987012986";"1"
"S";"F";"katherine36@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Norte";"45";"1.0";"0.0";"1"
"C";"F";"taylor35@mineriadedatos.com.ar";"80000";"4";"Licenciatura";"Gesti�n";"1";"0";"2-5 Km.";"Norte";"48";"0.5491803278688525";"0.45081967213114754";"1"
"C";"M";"brandon20@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"2-5 Km.";"Norte";"51";"0.7297297297297297";"0.2702702702702703";"1"
"S";"M";"bruce9@mineriadedatos.com.ar";"30000";"0";"Educaci�n secundaria";"Obrero";"0";"1";"1-2 Km.";"Centro";"40";"0.5984990619136961";"0.40150093808630394";"1"
"S";"M";"benjamin43@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Profesional";"0";"1";"0-1 Km.";"Norte";"45";"1.0";"0.0";"1"
"S";"F";"mariah24@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Profesional";"1";"1";"2-5 Km.";"Norte";"45";"1.0";"0.0";"1"
